hipCenter,-108.82,4.42,-55.66
greaterTrochanter,-162.19,5.39,-41.94
femoralCenter,-116.11,-23.95,-446.92
whitesideReference,-113.78,-40.16,-435.75
lateralCondyle,-137.16,-20.02,-451.75
medialCondyle,-95.63,-10.19,-455.61
lateralPosteriorCondyle,-142.68,7.75,-432.59
medialPosteriorCondyle,-103.52,18.03,-432.82
midfemurCenter,-137.02,-26.20,-244.39
PCLOrigin,-110.76,-3.71,-427.47
lateralEpicondyle,-155.88,-19.48,-430.04
medialSulcus,-79.69,-0.50,-431.97
medialEpicondyle,-77.03,-6.46,-430.43
