PCLOrigin,-83.03,-2.74,1199.41
femoralCenter,-88.41,-21.90,1179.01
greaterTrochanter,-142.34,14.79,1584.28
hipCenter,-92.51,-5.27,1580.90
lateralCondyle,-109.24,-16.38,1175.35
lateralEpicondyle,-126.04,-11.24,1198.86
lateralPosteriorCondyle,-111.33,13.12,1194.06
medialCondyle,-66.88,-9.51,1172.01
medialEpicondyle,-51.09,-10.07,1201.20
medialPosteriorCondyle,-68.65,18.51,1191.30
medialSulcus,-51.96,-3.20,1196.78
midfemurCenter,-112.91,-25.80,1386.74
whitesideReference,-87.72,-40.15,1193.90
