PCLOrigin,-75.14,197.36,-585.45
femoralCenter,-85.11,178.88,-606.50
greaterTrochanter,-130.31,176.57,-170.82
hipCenter,-71.29,164.88,-183.04
lateralCondyle,-106.40,182.61,-611.33
lateralEpicondyle,-120.92,186.77,-587.93
lateralPosteriorCondyle,-109.20,211.55,-592.34
medialCondyle,-57.85,185.83,-614.42
medialEpicondyle,-43.21,186.17,-586.41
medialPosteriorCondyle,-61.24,216.59,-592.01
medialSulcus,-44.80,192.01,-589.09
midfemurCenter,-103.57,158.17,-387.43
whitesideReference,-83.31,156.74,-592.80
