PCLOrigin,-66.77,5.52,-512.45
femoralCenter,-74.68,-17.74,-533.90
greaterTrochanter,-146.20,7.65,-112.17
hipCenter,-91.84,-1.76,-115.23
lateralCondyle,-101.46,-5.72,-543.27
lateralEpicondyle,-116.50,-2.48,-516.51
lateralPosteriorCondyle,-100.37,20.58,-520.94
medialCondyle,-51.10,-5.46,-543.28
medialEpicondyle,-32.03,-5.71,-512.07
medialPosteriorCondyle,-54.37,26.17,-519.16
medialSulcus,-33.95,1.93,-515.16
midfemurCenter,-95.83,-26.38,-390.19
whitesideReference,-72.41,-34.56,-520.32
