hipCenter,-45.18,35.29,-170.54
greaterTrochanter,-89.10,70.70,-161.14
femoralCenter,-101.39,41.73,-602.37
whitesideReference,-103.95,24.43,-589.09
lateralCondyle,-122.94,54.78,-606.10
medialCondyle,-74.87,42.74,-609.85
lateralPosteriorCondyle,-115.92,82.59,-587.54
medialPosteriorCondyle,-66.98,73.30,-592.19
midfemurCenter,-94.96,35.94,-381.14
PCLOrigin,-87.39,57.94,-582.58
lateralEpicondyle,-136.24,59.74,-579.64
medialSulcus,-58.00,45.97,-588.87
medialEpicondyle,-57.10,40.79,-586.64
