PCLOrigin,-77.67,-135.74,410.42
femoralCenter,-92.12,-153.57,390.31
greaterTrochanter,-123.70,-132.90,788.30
hipCenter,-81.39,-156.54,785.05
lateralCondyle,-109.82,-145.02,386.31
lateralEpicondyle,-126.64,-138.67,411.59
lateralPosteriorCondyle,-107.78,-115.67,406.12
medialCondyle,-67.20,-149.62,382.28
medialEpicondyle,-49.14,-152.39,410.32
medialPosteriorCondyle,-61.10,-119.50,404.80
medialSulcus,-50.55,-146.59,406.92
midfemurCenter,-107.11,-154.04,642.29
whitesideReference,-94.13,-172.57,406.36
