hipCenter,-82.17,-42.16,1458.20
greaterTrochanter,-139.21,-29.21,1468.49
femoralCenter,-124.06,-60.06,1002.57
whitesideReference,-124.28,-80.33,1022.58
lateralCondyle,-146.89,-51.07,998.37
medialCondyle,-92.95,-51.61,992.49
lateralPosteriorCondyle,-146.88,-14.95,1021.80
medialPosteriorCondyle,-93.90,-17.38,1017.19
midfemurCenter,-126.36,-61.83,1238.49
PCLOrigin,-111.33,-37.38,1025.80
lateralEpicondyle,-165.14,-41.89,1026.53
medialSulcus,-78.78,-48.52,1019.99
medialEpicondyle,-77.85,-54.57,1022.71
