PCLOrigin,-87.40,34.25,-554.19
femoralCenter,-94.19,10.58,-575.86
greaterTrochanter,-139.81,-3.15,-179.64
hipCenter,-94.02,-8.54,-176.57
lateralCondyle,-115.53,16.53,-580.40
lateralEpicondyle,-134.43,17.02,-555.19
lateralPosteriorCondyle,-123.39,42.83,-559.94
medialCondyle,-75.51,27.09,-583.35
medialEpicondyle,-54.90,25.64,-556.27
medialPosteriorCondyle,-77.03,54.80,-561.51
medialSulcus,-57.97,32.54,-559.03
midfemurCenter,-104.88,-7.70,-368.38
whitesideReference,-89.34,-9.71,-561.10
