PCLOrigin,99.92,-132.55,-905.60
femoralCenter,106.52,-157.21,-927.32
greaterTrochanter,147.63,-171.06,-486.85
hipCenter,93.66,-176.90,-490.92
lateralCondyle,133.78,-152.02,-934.29
lateralEpicondyle,150.47,-149.75,-903.16
lateralPosteriorCondyle,135.34,-123.42,-910.78
medialCondyle,78.67,-141.77,-937.29
medialEpicondyle,62.38,-139.32,-908.46
medialPosteriorCondyle,87.31,-110.17,-913.39
medialSulcus,65.18,-134.42,-912.08
midfemurCenter,123.95,-181.59,-703.30
whitesideReference,100.37,-175.09,-913.16
