PCLOrigin,103.09,-143.34,924.68
femoralCenter,126.32,-163.62,902.27
greaterTrochanter,146.19,-138.72,1354.19
hipCenter,90.72,-159.68,1346.92
lateralCondyle,143.65,-152.04,898.26
lateralEpicondyle,162.06,-140.87,929.10
lateralPosteriorCondyle,138.73,-116.31,922.42
medialCondyle,92.95,-161.26,889.31
medialEpicondyle,71.79,-167.97,919.12
medialPosteriorCondyle,84.71,-127.66,914.18
medialSulcus,72.17,-161.30,916.10
midfemurCenter,131.77,-167.32,1131.25
whitesideReference,130.40,-185.35,921.38
