PCLOrigin,-97.24,33.44,-563.59
femoralCenter,-103.69,10.68,-584.27
greaterTrochanter,-145.74,23.27,-172.93
hipCenter,-97.85,15.16,-185.97
lateralCondyle,-125.87,15.39,-589.37
lateralEpicondyle,-143.39,17.90,-564.96
lateralPosteriorCondyle,-132.77,44.04,-570.95
medialCondyle,-81.44,23.93,-590.62
medialEpicondyle,-63.60,25.83,-562.54
medialPosteriorCondyle,-86.46,53.32,-568.43
medialSulcus,-66.27,33.15,-565.65
midfemurCenter,-121.70,-0.64,-376.89
whitesideReference,-99.53,-4.96,-574.45
