hipCenter,-76.61,-30.68,1470.41
greaterTrochanter,-123.70,-17.70,1481.11
femoralCenter,-90.10,-23.23,1050.01
whitesideReference,-87.67,-39.93,1062.00
lateralCondyle,-114.59,-19.81,1045.01
medialCondyle,-65.43,-10.95,1040.01
lateralPosteriorCondyle,-117.64,10.34,1065.26
medialPosteriorCondyle,-69.62,17.58,1061.16
midfemurCenter,-98.99,-33.34,1265.99
PCLOrigin,-81.41,-1.00,1069.91
lateralEpicondyle,-130.25,-12.68,1071.70
medialSulcus,-51.70,-5.85,1062.36
medialEpicondyle,-49.37,-10.59,1064.85
