hipCenter,-88.68,-14.07,817.45
greaterTrochanter,-134.96,18.10,820.23
femoralCenter,-139.77,-42.10,381.68
whitesideReference,-144.47,-59.69,399.22
lateralCondyle,-156.24,-25.10,378.25
medialCondyle,-112.10,-43.76,368.14
lateralPosteriorCondyle,-144.05,5.16,400.16
medialPosteriorCondyle,-97.45,-13.33,390.68
midfemurCenter,-139.01,-33.43,605.62
PCLOrigin,-119.96,-25.12,401.30
lateralEpicondyle,-170.11,-13.19,405.17
medialSulcus,-92.26,-45.07,393.59
medialEpicondyle,-93.02,-51.46,397.05
