hipCenter,-47.02,-30.31,-154.56
greaterTrochanter,-102.96,-14.80,-150.96
femoralCenter,-68.69,-7.41,-590.04
whitesideReference,-73.59,-26.29,-577.71
lateralCondyle,-91.60,-0.54,-597.98
medialCondyle,-39.13,-3.07,-599.58
lateralPosteriorCondyle,-89.02,32.38,-572.83
medialPosteriorCondyle,-34.89,28.45,-571.69
midfemurCenter,-78.31,-20.75,-460.01
PCLOrigin,-55.45,9.85,-570.46
lateralEpicondyle,-109.42,9.80,-565.60
medialSulcus,-22.55,-1.42,-571.82
medialEpicondyle,-22.15,-5.97,-568.56
