hipCenter,-72.67,-132.40,1484.95
greaterTrochanter,-122.90,-127.82,1488.16
femoralCenter,-71.97,-106.01,1071.14
whitesideReference,-70.50,-123.67,1086.21
lateralCondyle,-92.55,-102.28,1065.66
medialCondyle,-48.15,-95.45,1063.53
lateralPosteriorCondyle,-98.04,-74.23,1087.25
medialPosteriorCondyle,-49.43,-65.94,1085.28
midfemurCenter,-94.80,-128.43,1283.52
PCLOrigin,-63.49,-85.90,1091.05
lateralEpicondyle,-113.49,-94.98,1088.39
medialSulcus,-32.12,-87.88,1085.73
medialEpicondyle,-30.06,-94.31,1088.51
