PCLOrigin,-81.29,35.68,1125.94
femoralCenter,-92.27,16.86,1105.50
greaterTrochanter,-145.72,27.21,1516.12
hipCenter,-91.48,21.91,1516.28
lateralCondyle,-112.15,18.37,1100.51
lateralEpicondyle,-130.47,28.27,1125.18
lateralPosteriorCondyle,-115.38,50.55,1119.66
medialCondyle,-70.43,22.10,1096.50
medialEpicondyle,-51.58,25.39,1125.64
medialPosteriorCondyle,-66.07,55.12,1118.35
medialSulcus,-52.00,33.41,1122.17
midfemurCenter,-109.84,4.73,1317.49
whitesideReference,-90.90,-3.68,1119.22
