hipCenter,-98.77,-12.22,-101.95
greaterTrochanter,-148.73,7.36,-93.47
femoralCenter,-120.49,-0.08,-538.56
whitesideReference,-122.01,-21.19,-531.12
lateralCondyle,-144.44,9.21,-543.52
medialCondyle,-93.34,6.00,-552.11
lateralPosteriorCondyle,-141.01,43.82,-520.74
medialPosteriorCondyle,-87.95,37.18,-524.78
midfemurCenter,-136.30,-3.32,-217.75
PCLOrigin,-105.88,18.52,-518.43
lateralEpicondyle,-159.15,18.23,-517.12
medialSulcus,-75.52,4.78,-523.99
medialEpicondyle,-75.28,-0.36,-521.62
