hipCenter,-103.21,18.15,-73.49
greaterTrochanter,-157.11,22.77,-63.92
femoralCenter,-109.24,26.50,-532.36
whitesideReference,-103.71,4.86,-516.79
lateralCondyle,-136.46,29.16,-538.60
medialCondyle,-82.02,41.78,-539.56
lateralPosteriorCondyle,-142.70,63.75,-516.13
medialPosteriorCondyle,-88.43,74.38,-516.88
midfemurCenter,-132.98,12.02,-296.14
PCLOrigin,-103.36,50.87,-509.82
lateralEpicondyle,-157.69,35.05,-514.96
medialSulcus,-67.56,49.56,-511.99
medialEpicondyle,-64.70,41.17,-510.84
