hipCenter,-98.34,-6.12,-234.50
greaterTrochanter,-141.48,8.24,-233.68
femoralCenter,-98.22,-28.85,-628.62
whitesideReference,-97.72,-48.04,-618.46
lateralCondyle,-121.29,-19.37,-634.86
medialCondyle,-73.08,-19.38,-638.62
lateralPosteriorCondyle,-118.00,7.02,-614.24
medialPosteriorCondyle,-70.60,7.92,-617.39
midfemurCenter,-122.94,-9.48,-339.25
PCLOrigin,-84.96,-9.90,-610.11
lateralEpicondyle,-133.84,-13.99,-609.93
medialSulcus,-57.64,-16.50,-614.94
medialEpicondyle,-56.50,-22.72,-612.59
