PCLOrigin,84.03,172.91,-599.01
femoralCenter,94.40,151.41,-620.19
greaterTrochanter,119.21,171.59,-201.11
hipCenter,72.53,150.57,-205.88
lateralCondyle,115.17,158.98,-624.22
lateralEpicondyle,130.26,161.47,-596.91
lateralPosteriorCondyle,115.55,187.57,-602.93
medialCondyle,68.00,164.84,-630.18
medialEpicondyle,51.34,165.94,-602.03
medialPosteriorCondyle,70.26,194.50,-606.69
medialSulcus,53.16,172.32,-606.13
midfemurCenter,107.09,136.12,-407.22
whitesideReference,91.44,132.55,-609.16
