PCLOrigin,-113.73,62.05,1101.44
femoralCenter,-131.12,46.98,1078.41
greaterTrochanter,-151.91,50.72,1514.41
hipCenter,-98.57,29.80,1502.93
lateralCondyle,-151.85,59.54,1074.52
lateralEpicondyle,-166.32,69.89,1103.76
lateralPosteriorCondyle,-139.97,91.96,1097.24
medialCondyle,-104.30,44.78,1067.33
medialEpicondyle,-83.76,37.42,1094.61
medialPosteriorCondyle,-90.48,75.49,1090.58
medialSulcus,-81.69,45.04,1092.03
midfemurCenter,-139.79,30.50,1298.49
whitesideReference,-136.69,32.87,1084.88
