hipCenter,-95.39,-16.87,1381.34
greaterTrochanter,-146.36,-6.24,1381.59
femoralCenter,-118.06,-39.36,966.51
whitesideReference,-121.80,-63.25,984.43
lateralCondyle,-140.79,-32.29,961.63
medialCondyle,-91.58,-30.67,954.50
lateralPosteriorCondyle,-135.39,2.74,983.48
medialPosteriorCondyle,-86.09,-0.53,977.69
midfemurCenter,-124.07,-35.97,1183.49
PCLOrigin,-105.55,-20.75,987.33
lateralEpicondyle,-157.55,-24.69,989.49
medialSulcus,-73.44,-28.12,980.77
medialEpicondyle,-72.69,-34.51,984.62
