hipCenter,-71.63,145.59,-204.16
greaterTrochanter,-115.72,167.16,-190.58
femoralCenter,-120.24,157.28,-620.70
whitesideReference,-122.88,140.30,-608.53
lateralCondyle,-138.76,167.90,-624.47
medialCondyle,-92.45,161.48,-631.47
lateralPosteriorCondyle,-132.18,197.85,-600.83
medialPosteriorCondyle,-84.31,189.09,-608.02
midfemurCenter,-118.42,145.96,-408.47
PCLOrigin,-103.63,174.83,-598.04
lateralEpicondyle,-154.05,177.86,-597.77
medialSulcus,-74.23,159.72,-608.00
medialEpicondyle,-73.68,155.17,-605.38
