PCLOrigin,100.90,-108.19,771.53
femoralCenter,112.32,-125.31,750.42
greaterTrochanter,131.83,-139.02,1189.00
hipCenter,86.19,-146.49,1185.50
lateralCondyle,132.28,-119.93,746.37
lateralEpicondyle,147.58,-111.79,771.12
lateralPosteriorCondyle,132.49,-88.85,767.44
medialCondyle,88.73,-119.02,741.38
medialEpicondyle,70.66,-117.44,768.05
medialPosteriorCondyle,83.89,-88.34,765.83
medialSulcus,72.05,-111.49,765.42
midfemurCenter,118.23,-150.21,974.36
whitesideReference,110.36,-142.14,761.53
