hipCenter,-92.87,36.59,2675.47
greaterTrochanter,-144.45,42.48,2676.90
femoralCenter,-122.29,25.06,2216.98
whitesideReference,-121.48,5.46,2229.83
lateralCondyle,-149.34,33.59,2209.99
medialCondyle,-88.94,34.43,2205.98
lateralPosteriorCondyle,-146.04,65.05,2232.55
medialPosteriorCondyle,-90.42,67.45,2232.04
midfemurCenter,-131.97,12.16,2451.97
PCLOrigin,-112.03,46.73,2240.25
lateralEpicondyle,-164.82,36.97,2238.01
medialSulcus,-75.49,39.37,2234.20
medialEpicondyle,-73.80,32.22,2238.13
