PCLOrigin,-66.83,-180.69,-552.61
femoralCenter,-84.90,-199.97,-570.23
greaterTrochanter,-127.88,-121.77,-144.68
hipCenter,-94.07,-150.33,-144.55
lateralCondyle,-104.30,-181.82,-577.61
lateralEpicondyle,-117.26,-171.21,-553.98
lateralPosteriorCondyle,-94.39,-153.47,-559.46
medialCondyle,-53.80,-196.21,-579.81
medialEpicondyle,-41.58,-203.95,-553.09
medialPosteriorCondyle,-47.89,-168.08,-558.34
medialSulcus,-41.28,-197.11,-557.61
midfemurCenter,-108.78,-177.91,-350.81
whitesideReference,-93.25,-215.79,-555.43
