hipCenter,-76.62,31.46,-148.27
greaterTrochanter,-131.85,46.21,-145.76
femoralCenter,-129.69,2.85,-572.01
whitesideReference,-123.38,-14.36,-554.80
lateralCondyle,-151.23,5.59,-575.23
medialCondyle,-103.16,17.44,-584.04
lateralPosteriorCondyle,-154.66,34.84,-556.18
medialPosteriorCondyle,-109.25,46.70,-564.55
midfemurCenter,-123.47,9.23,-351.38
PCLOrigin,-119.86,27.14,-553.69
lateralEpicondyle,-165.85,8.57,-551.21
medialSulcus,-89.50,25.98,-559.24
medialEpicondyle,-87.84,20.57,-555.88
