hipCenter,-72.85,179.20,-115.61
greaterTrochanter,-118.70,201.53,-111.61
femoralCenter,-66.48,180.96,-539.15
whitesideReference,-68.89,163.23,-526.01
lateralCondyle,-88.30,190.67,-545.38
medialCondyle,-41.40,188.75,-550.38
lateralPosteriorCondyle,-83.88,218.59,-523.88
medialPosteriorCondyle,-39.13,218.32,-528.22
midfemurCenter,-85.31,179.58,-322.90
PCLOrigin,-53.89,201.83,-520.22
lateralEpicondyle,-103.59,199.94,-520.07
medialSulcus,-26.21,192.75,-524.83
medialEpicondyle,-26.03,186.40,-521.26
