hipCenter,-85.39,-2.92,1747.30
greaterTrochanter,-138.15,19.07,1746.43
femoralCenter,-103.16,6.04,1299.51
whitesideReference,-101.85,-12.06,1313.65
lateralCondyle,-126.62,17.81,1292.50
medialCondyle,-78.49,20.87,1289.76
lateralPosteriorCondyle,-125.66,43.22,1316.10
medialPosteriorCondyle,-78.43,47.87,1313.88
midfemurCenter,-115.42,-5.16,1525.49
PCLOrigin,-94.51,27.57,1320.08
lateralEpicondyle,-140.99,18.90,1318.78
medialSulcus,-62.37,22.90,1313.92
medialEpicondyle,-61.27,17.80,1316.10
