hipCenter,-94.96,2.73,-45.24
greaterTrochanter,-143.03,20.55,-39.63
femoralCenter,-131.89,10.40,-481.01
whitesideReference,-129.36,-8.80,-470.02
lateralCondyle,-154.85,12.96,-484.60
medialCondyle,-103.79,16.77,-490.38
lateralPosteriorCondyle,-155.67,43.11,-463.00
medialPosteriorCondyle,-104.05,46.26,-469.64
midfemurCenter,-130.62,-2.34,-252.38
PCLOrigin,-121.64,26.21,-463.36
lateralEpicondyle,-168.24,17.18,-462.43
medialSulcus,-89.98,24.12,-469.66
medialEpicondyle,-88.72,21.48,-467.07
