hipCenter,-99.40,20.57,1568.52
greaterTrochanter,-150.03,31.74,1579.25
femoralCenter,-131.96,6.08,1115.87
whitesideReference,-129.66,-13.89,1135.44
lateralCondyle,-158.56,11.12,1107.01
medialCondyle,-104.22,18.34,1103.01
lateralPosteriorCondyle,-162.14,44.24,1131.24
medialPosteriorCondyle,-105.05,52.85,1127.99
midfemurCenter,-137.69,-0.26,1347.99
PCLOrigin,-122.86,31.47,1137.62
lateralEpicondyle,-174.13,16.41,1137.60
medialSulcus,-88.67,26.25,1128.89
medialEpicondyle,-86.91,19.78,1132.16
