PCLOrigin,-68.46,41.72,-517.85
femoralCenter,-76.56,19.95,-537.35
greaterTrochanter,-138.62,29.00,-142.85
hipCenter,-90.53,33.52,-142.21
lateralCondyle,-101.61,30.23,-542.36
lateralEpicondyle,-114.50,32.06,-518.38
lateralPosteriorCondyle,-102.76,54.99,-524.13
medialCondyle,-50.96,35.64,-546.13
medialEpicondyle,-37.49,35.46,-517.88
medialPosteriorCondyle,-57.29,61.06,-525.92
medialSulcus,-39.08,42.48,-521.87
midfemurCenter,-100.70,11.62,-333.64
whitesideReference,-72.66,5.22,-526.20
