PCLOrigin,-107.76,-136.05,1233.99
femoralCenter,-119.12,-157.08,1211.62
greaterTrochanter,-137.52,-146.36,1652.85
hipCenter,-88.41,-151.49,1642.51
lateralCondyle,-142.25,-154.29,1207.94
lateralEpicondyle,-159.76,-146.73,1234.14
lateralPosteriorCondyle,-143.85,-121.02,1230.72
medialCondyle,-93.69,-147.08,1200.93
medialEpicondyle,-73.39,-147.40,1233.06
medialPosteriorCondyle,-93.10,-115.39,1224.64
medialSulcus,-74.91,-140.03,1228.59
midfemurCenter,-126.34,-169.71,1432.93
whitesideReference,-116.76,-176.17,1223.75
