PCLOrigin,-109.83,22.78,1201.28
femoralCenter,-125.65,-0.16,1175.90
greaterTrochanter,-154.85,31.00,1604.21
hipCenter,-103.49,11.24,1597.52
lateralCondyle,-150.52,9.51,1171.62
lateralEpicondyle,-168.26,17.00,1199.99
lateralPosteriorCondyle,-147.13,42.92,1192.36
medialCondyle,-96.62,5.79,1166.00
medialEpicondyle,-73.77,3.79,1196.79
medialPosteriorCondyle,-88.47,41.37,1191.28
medialSulcus,-74.24,10.82,1192.32
midfemurCenter,-137.97,-1.83,1395.99
whitesideReference,-124.94,-15.20,1184.62
