PCLOrigin,-79.46,-0.51,-505.08
femoralCenter,-94.45,-18.90,-527.13
greaterTrochanter,-122.08,19.21,-90.54
hipCenter,-75.17,1.88,-96.31
lateralCondyle,-111.69,-10.07,-530.85
lateralEpicondyle,-129.24,-1.29,-504.89
lateralPosteriorCondyle,-105.97,21.84,-510.93
medialCondyle,-65.59,-21.30,-538.37
medialEpicondyle,-48.33,-16.81,-504.76
medialPosteriorCondyle,-57.55,15.78,-513.95
medialSulcus,-48.34,-10.12,-509.19
midfemurCenter,-105.12,-17.15,-303.39
whitesideReference,-101.16,-46.02,-511.81
