PCLOrigin,-45.24,206.91,-509.53
femoralCenter,-38.34,184.09,-529.54
greaterTrochanter,-153.47,190.41,-138.31
hipCenter,-104.27,196.76,-132.42
lateralCondyle,-64.36,175.91,-536.86
lateralEpicondyle,-80.59,171.53,-513.55
lateralPosteriorCondyle,-81.55,198.75,-521.11
medialCondyle,-27.32,202.38,-535.75
medialEpicondyle,-12.55,210.48,-507.79
medialPosteriorCondyle,-40.12,229.04,-514.00
medialSulcus,-16.07,215.53,-511.46
midfemurCenter,-87.25,176.52,-324.39
whitesideReference,-31.97,168.84,-516.19
