PCLOrigin,110.06,-23.71,1239.31
femoralCenter,118.49,-40.99,1221.66
greaterTrochanter,128.70,-8.15,1589.31
hipCenter,88.66,-29.32,1590.32
lateralCondyle,141.30,-32.65,1215.56
lateralEpicondyle,154.90,-30.45,1239.97
lateralPosteriorCondyle,142.94,-7.53,1235.19
medialCondyle,90.68,-32.11,1210.76
medialEpicondyle,77.01,-31.94,1236.11
medialPosteriorCondyle,93.20,-4.25,1232.10
medialSulcus,78.28,-27.60,1233.29
midfemurCenter,119.19,-46.45,1411.49
whitesideReference,116.81,-56.80,1234.55
