hipCenter,66.68,-124.28,-287.51
greaterTrochanter,114.15,-88.21,-277.56
femoralCenter,100.74,-121.89,-745.09
whitesideReference,101.95,-141.97,-732.80
lateralCondyle,122.61,-112.73,-750.09
medialCondyle,70.54,-119.43,-756.98
lateralPosteriorCondyle,118.26,-78.86,-725.19
medialPosteriorCondyle,63.53,-85.89,-731.38
midfemurCenter,105.17,-131.45,-510.11
PCLOrigin,84.51,-104.45,-718.47
lateralEpicondyle,137.76,-105.56,-717.97
medialSulcus,50.11,-116.33,-728.33
medialEpicondyle,50.02,-122.17,-725.13
