PCLOrigin,-110.97,40.48,-435.24
femoralCenter,-122.47,21.33,-455.09
greaterTrochanter,-134.53,30.04,-44.51
hipCenter,-85.45,15.85,-53.22
lateralCondyle,-147.04,31.06,-457.10
lateralEpicondyle,-161.73,35.72,-431.93
lateralPosteriorCondyle,-143.79,60.82,-436.11
medialCondyle,-93.42,28.27,-465.86
medialEpicondyle,-77.64,26.36,-439.73
medialPosteriorCondyle,-90.51,60.26,-442.15
medialSulcus,-78.06,31.46,-442.54
midfemurCenter,-125.31,8.28,-245.89
whitesideReference,-124.58,5.03,-441.87
