hipCenter,-101.95,12.27,-147.25
greaterTrochanter,-153.00,36.64,-142.60
femoralCenter,-121.11,9.23,-607.31
whitesideReference,-120.74,-15.10,-585.63
lateralCondyle,-145.10,20.33,-613.29
medialCondyle,-90.68,19.92,-618.62
lateralPosteriorCondyle,-141.70,54.36,-589.46
medialPosteriorCondyle,-88.53,54.13,-594.34
midfemurCenter,-127.29,0.83,-369.89
PCLOrigin,-105.51,32.93,-584.45
lateralEpicondyle,-164.16,29.55,-582.19
medialSulcus,-71.04,24.75,-592.55
medialEpicondyle,-68.72,16.80,-588.28
