PCLOrigin,89.52,-137.76,-168.84
femoralCenter,96.71,-162.74,-192.34
greaterTrochanter,160.65,-151.39,279.43
hipCenter,106.65,-158.95,279.74
lateralCondyle,122.75,-159.36,-198.29
lateralEpicondyle,142.22,-154.25,-168.11
lateralPosteriorCondyle,130.81,-125.58,-175.11
medialCondyle,72.47,-148.37,-202.25
medialEpicondyle,51.79,-147.29,-172.71
medialPosteriorCondyle,74.92,-115.38,-176.72
medialSulcus,54.31,-140.40,-175.72
midfemurCenter,116.95,-167.30,50.69
whitesideReference,94.89,-180.77,-179.16
