PCLOrigin,-102.49,12.21,1037.56
femoralCenter,-113.32,-7.07,1016.96
greaterTrochanter,-145.72,-7.71,1498.67
hipCenter,-93.56,-23.88,1491.48
lateralCondyle,-137.24,2.95,1012.23
lateralEpicondyle,-154.76,9.27,1042.11
lateralPosteriorCondyle,-137.62,36.98,1034.23
medialCondyle,-85.43,3.89,1006.08
medialEpicondyle,-64.72,-7.45,1035.92
medialPosteriorCondyle,-86.61,33.70,1031.73
medialSulcus,-66.79,3.10,1031.88
midfemurCenter,-126.38,-18.42,1262.99
whitesideReference,-114.52,-30.25,1029.03
