hipCenter,-103.46,9.06,-126.32
greaterTrochanter,-149.72,33.61,-117.11
femoralCenter,-107.93,9.93,-533.17
whitesideReference,-109.09,-12.55,-518.36
lateralCondyle,-129.62,14.57,-539.36
medialCondyle,-85.28,14.59,-540.62
lateralPosteriorCondyle,-130.16,44.12,-518.00
medialPosteriorCondyle,-83.91,46.41,-519.24
midfemurCenter,-127.46,2.68,-323.14
PCLOrigin,-98.50,27.32,-512.49
lateralEpicondyle,-145.72,20.41,-513.95
medialSulcus,-68.23,22.77,-515.09
medialEpicondyle,-67.04,15.53,-511.39
