PCLOrigin,-109.09,-114.85,946.62
femoralCenter,-120.41,-135.71,924.36
greaterTrochanter,-147.17,-137.06,1358.89
hipCenter,-94.74,-150.54,1360.19
lateralCondyle,-144.37,-128.51,920.35
lateralEpicondyle,-160.08,-127.93,945.68
lateralPosteriorCondyle,-142.57,-99.24,942.95
medialCondyle,-91.49,-127.14,915.37
medialEpicondyle,-76.16,-128.99,940.06
medialPosteriorCondyle,-93.31,-97.16,939.13
medialSulcus,-77.35,-122.06,937.51
midfemurCenter,-126.38,-157.10,1151.36
whitesideReference,-120.41,-149.24,931.94
