PCLOrigin,-95.99,28.45,-547.28
femoralCenter,-110.00,7.41,-571.61
greaterTrochanter,-141.41,18.00,-115.38
hipCenter,-85.73,2.24,-121.26
lateralCondyle,-133.88,16.68,-576.61
lateralEpicondyle,-149.69,22.63,-546.31
lateralPosteriorCondyle,-131.18,48.38,-551.96
medialCondyle,-79.22,16.76,-581.61
medialEpicondyle,-59.83,15.67,-550.89
medialPosteriorCondyle,-78.83,47.87,-556.92
medialSulcus,-60.83,21.99,-553.81
midfemurCenter,-121.63,-6.48,-338.19
whitesideReference,-108.08,-13.30,-556.49
