hipCenter,69.50,-20.26,1703.69
greaterTrochanter,112.72,11.12,1710.20
femoralCenter,117.96,-58.93,1284.74
whitesideReference,120.90,-78.59,1299.39
lateralCondyle,138.64,-43.32,1279.04
medialCondyle,86.24,-59.36,1271.96
lateralPosteriorCondyle,128.91,-17.21,1301.29
medialPosteriorCondyle,77.85,-31.49,1291.84
midfemurCenter,112.47,-46.35,1502.99
PCLOrigin,100.92,-44.94,1298.27
lateralEpicondyle,152.02,-40.13,1308.20
medialSulcus,70.54,-60.28,1295.73
medialEpicondyle,70.66,-67.53,1299.69
