PCLOrigin,-112.58,-10.26,1159.91
femoralCenter,-131.85,-34.09,1140.44
greaterTrochanter,-65.69,36.28,1530.49
hipCenter,-25.21,16.67,1514.98
lateralCondyle,-154.02,-14.16,1132.44
lateralEpicondyle,-168.21,-5.03,1160.69
lateralPosteriorCondyle,-146.54,16.73,1152.80
medialCondyle,-99.52,-36.24,1128.69
medialEpicondyle,-84.59,-33.30,1160.80
medialPosteriorCondyle,-90.60,5.85,1154.35
medialSulcus,-83.92,-27.63,1157.21
midfemurCenter,-109.63,0.88,1340.49
whitesideReference,-135.14,-49.58,1153.47
