PCLOrigin,-42.14,-30.18,1020.09
femoralCenter,-51.67,-52.51,997.49
greaterTrochanter,-125.30,-23.66,1449.84
hipCenter,-76.20,-35.57,1445.71
lateralCondyle,-77.99,-46.18,989.51
lateralEpicondyle,-96.70,-42.33,1015.29
lateralPosteriorCondyle,-82.11,-15.21,1012.34
medialCondyle,-24.12,-43.41,989.51
medialEpicondyle,-6.12,-45.36,1022.41
medialPosteriorCondyle,-25.45,-10.23,1014.37
medialSulcus,-7.53,-38.02,1019.03
midfemurCenter,-85.12,-56.92,1229.49
whitesideReference,-50.50,-73.25,1013.07
