hipCenter,-105.75,80.54,-280.02
greaterTrochanter,-155.70,79.60,-280.71
femoralCenter,-97.40,56.96,-709.36
whitesideReference,-95.30,35.24,-691.16
lateralCondyle,-121.20,59.07,-714.36
medialCondyle,-75.08,66.93,-716.17
lateralPosteriorCondyle,-128.32,89.33,-695.97
medialPosteriorCondyle,-77.46,95.61,-695.21
midfemurCenter,-117.52,56.31,-484.38
PCLOrigin,-94.31,74.23,-686.79
lateralEpicondyle,-137.34,65.00,-690.93
medialSulcus,-61.71,73.75,-691.47
medialEpicondyle,-60.14,67.79,-687.90
