PCLOrigin,-37.00,-108.97,640.57
femoralCenter,-46.68,-132.43,617.49
greaterTrochanter,-120.53,-120.74,1015.59
hipCenter,-75.87,-125.73,1019.38
lateralCondyle,-67.47,-132.25,614.44
lateralEpicondyle,-87.64,-129.05,642.13
lateralPosteriorCondyle,-76.33,-105.08,641.69
medialCondyle,-24.00,-115.85,606.81
medialEpicondyle,-5.34,-115.54,632.67
medialPosteriorCondyle,-31.16,-88.71,634.31
medialSulcus,-7.63,-108.18,632.71
midfemurCenter,-73.05,-143.86,827.50
whitesideReference,-41.31,-148.69,626.92
