PCLOrigin,-87.38,-31.67,1157.72
femoralCenter,-97.14,-49.69,1138.01
greaterTrochanter,-143.39,-34.48,1549.19
hipCenter,-101.71,-34.44,1550.12
lateralCondyle,-119.68,-46.90,1132.01
lateralEpicondyle,-135.09,-40.99,1156.47
lateralPosteriorCondyle,-123.48,-17.23,1152.43
medialCondyle,-69.55,-38.08,1128.13
medialEpicondyle,-55.92,-39.87,1156.06
medialPosteriorCondyle,-72.59,-10.35,1151.19
medialSulcus,-57.12,-33.88,1152.74
midfemurCenter,-118.18,-59.48,1351.99
whitesideReference,-97.48,-70.03,1153.79
