hipCenter,-77.62,-54.63,1374.63
greaterTrochanter,-121.89,-26.52,1381.24
femoralCenter,-84.02,-58.02,922.97
whitesideReference,-86.66,-76.36,939.55
lateralCondyle,-106.06,-46.96,915.55
medialCondyle,-52.04,-48.92,914.51
lateralPosteriorCondyle,-110.36,-15.24,935.93
medialPosteriorCondyle,-54.18,-16.81,937.16
midfemurCenter,-104.38,-56.03,1154.49
PCLOrigin,-74.31,-34.75,945.93
lateralEpicondyle,-125.73,-38.36,938.93
medialSulcus,-39.13,-42.32,941.07
medialEpicondyle,-37.34,-49.09,944.69
