PCLOrigin,-92.27,-11.90,480.17
femoralCenter,-103.12,-31.84,456.57
greaterTrochanter,-163.28,-1.82,948.87
hipCenter,-102.59,-16.71,944.41
lateralCondyle,-125.82,-20.58,449.13
lateralEpicondyle,-143.31,-16.68,476.19
lateralPosteriorCondyle,-125.66,10.26,471.97
medialCondyle,-76.63,-23.31,445.38
medialEpicondyle,-57.24,-22.39,475.91
medialPosteriorCondyle,-74.49,9.22,469.94
medialSulcus,-59.84,-16.60,472.31
midfemurCenter,-121.64,-39.14,707.87
whitesideReference,-102.47,-50.56,473.52
