hipCenter,-89.48,-28.51,-187.22
greaterTrochanter,-135.08,-9.67,-184.71
femoralCenter,-89.13,-15.32,-601.06
whitesideReference,-90.97,-35.81,-585.91
lateralCondyle,-110.47,-6.45,-607.13
medialCondyle,-62.24,-6.45,-608.56
lateralPosteriorCondyle,-113.00,22.43,-585.29
medialPosteriorCondyle,-59.35,22.78,-585.56
midfemurCenter,-98.59,-25.12,-497.00
PCLOrigin,-79.43,3.65,-577.65
lateralEpicondyle,-128.09,2.10,-580.07
medialSulcus,-45.44,-2.98,-584.62
medialEpicondyle,-43.96,-9.55,-582.27
