PCLOrigin,-121.92,35.34,-616.09
femoralCenter,-136.49,15.12,-638.93
greaterTrochanter,-147.38,64.16,-173.25
hipCenter,-95.59,45.15,-175.37
lateralCondyle,-161.73,22.24,-643.12
lateralEpicondyle,-174.64,37.12,-606.94
lateralPosteriorCondyle,-154.55,59.66,-619.68
medialCondyle,-106.24,17.20,-648.11
medialEpicondyle,-84.90,19.43,-618.20
medialPosteriorCondyle,-103.12,54.40,-623.82
medialSulcus,-86.22,26.82,-622.22
midfemurCenter,-134.32,16.75,-398.14
whitesideReference,-138.10,-8.58,-618.94
