PCLOrigin,-120.50,46.66,-584.59
femoralCenter,-142.97,27.64,-603.86
greaterTrochanter,-139.85,54.24,-159.45
hipCenter,-88.46,27.12,-179.15
lateralCondyle,-166.60,44.29,-610.10
lateralEpicondyle,-175.68,59.79,-578.14
lateralPosteriorCondyle,-149.16,74.51,-590.06
medialCondyle,-109.38,28.78,-616.36
medialEpicondyle,-89.28,23.04,-587.42
medialPosteriorCondyle,-98.78,58.70,-595.14
medialSulcus,-89.72,30.99,-593.01
midfemurCenter,-136.54,29.01,-385.13
whitesideReference,-145.09,8.97,-586.87
