PCLOrigin,84.38,-119.08,-542.57
femoralCenter,97.06,-139.13,-566.01
greaterTrochanter,147.54,-146.88,-176.96
hipCenter,98.88,-164.69,-178.01
lateralCondyle,115.72,-133.18,-570.09
lateralEpicondyle,135.09,-121.87,-542.82
lateralPosteriorCondyle,117.60,-96.11,-545.82
medialCondyle,70.24,-132.29,-573.09
medialEpicondyle,53.09,-134.38,-546.51
medialPosteriorCondyle,65.80,-100.86,-550.78
medialSulcus,54.49,-124.95,-549.28
midfemurCenter,115.60,-158.73,-367.11
whitesideReference,96.84,-158.59,-553.31
