PCLOrigin,-108.78,25.51,-545.51
femoralCenter,-113.16,6.14,-569.18
greaterTrochanter,-152.28,13.79,-149.06
hipCenter,-99.68,6.62,-160.63
lateralCondyle,-136.85,5.63,-572.77
lateralEpicondyle,-154.87,8.39,-544.67
lateralPosteriorCondyle,-144.79,35.86,-552.04
medialCondyle,-92.56,16.11,-574.25
medialEpicondyle,-73.84,19.65,-547.18
medialPosteriorCondyle,-98.56,47.20,-553.86
medialSulcus,-76.25,26.41,-549.44
midfemurCenter,-125.89,-2.79,-355.39
whitesideReference,-109.23,-14.75,-555.44
