PCLOrigin,-94.47,-154.40,-867.43
femoralCenter,-118.12,-168.29,-892.63
greaterTrochanter,-116.65,-131.85,-454.48
hipCenter,-80.44,-166.14,-455.11
lateralCondyle,-136.36,-151.15,-896.59
lateralEpicondyle,-146.35,-136.49,-863.21
lateralPosteriorCondyle,-119.33,-119.09,-872.21
medialCondyle,-84.64,-171.94,-903.59
medialEpicondyle,-69.04,-184.36,-871.32
medialPosteriorCondyle,-68.16,-144.34,-876.84
medialSulcus,-67.25,-178.62,-875.84
midfemurCenter,-116.27,-175.09,-771.61
whitesideReference,-127.14,-187.72,-876.57
