PCLOrigin,-111.73,-4.78,1122.41
femoralCenter,-123.62,-28.56,1097.80
greaterTrochanter,-137.22,4.40,1563.35
hipCenter,-90.54,-28.25,1559.60
lateralCondyle,-146.36,-13.60,1093.86
lateralEpicondyle,-163.69,-8.44,1122.02
lateralPosteriorCondyle,-145.88,14.00,1114.80
medialCondyle,-91.35,-18.91,1088.51
medialEpicondyle,-77.56,-24.21,1118.90
medialPosteriorCondyle,-91.45,11.27,1112.06
medialSulcus,-78.79,-17.33,1115.40
midfemurCenter,-131.48,-27.42,1337.49
whitesideReference,-127.71,-47.39,1114.65
