hipCenter,-85.69,-6.53,-203.28
greaterTrochanter,-130.45,23.06,-203.96
femoralCenter,-77.90,-7.71,-660.91
whitesideReference,-90.65,-29.28,-643.27
lateralCondyle,-99.20,4.96,-666.37
medialCondyle,-49.84,-9.65,-671.27
lateralPosteriorCondyle,-85.14,38.86,-643.42
medialPosteriorCondyle,-37.91,18.89,-646.10
midfemurCenter,-100.79,-11.11,-423.89
PCLOrigin,-65.37,7.43,-636.40
lateralEpicondyle,-111.12,25.66,-634.55
medialSulcus,-33.63,-13.17,-640.96
medialEpicondyle,-35.63,-20.50,-637.18
