PCLOrigin,-109.43,-138.44,1039.88
femoralCenter,-125.10,-162.24,1013.99
greaterTrochanter,-153.04,-146.14,1464.20
hipCenter,-101.23,-164.75,1461.44
lateralCondyle,-147.93,-151.43,1008.80
lateralEpicondyle,-164.49,-145.50,1040.63
lateralPosteriorCondyle,-144.41,-119.23,1035.07
medialCondyle,-95.36,-153.16,1004.96
medialEpicondyle,-75.38,-156.91,1036.22
medialPosteriorCondyle,-91.20,-121.24,1031.78
medialSulcus,-77.31,-150.60,1033.21
midfemurCenter,-132.09,-166.11,1246.87
whitesideReference,-125.44,-180.40,1029.09
