hipCenter,-91.43,7.13,1494.30
greaterTrochanter,-142.48,15.39,1502.60
femoralCenter,-99.29,-24.15,1049.51
whitesideReference,-102.59,-48.44,1074.72
lateralCondyle,-121.97,-16.20,1048.01
medialCondyle,-74.71,-10.82,1045.01
lateralPosteriorCondyle,-125.84,18.75,1071.99
medialPosteriorCondyle,-78.49,17.36,1068.77
midfemurCenter,-120.25,-15.95,1281.99
PCLOrigin,-95.13,-4.83,1073.98
lateralEpicondyle,-144.43,-8.62,1075.63
medialSulcus,-57.60,-6.69,1072.13
medialEpicondyle,-56.45,-12.42,1073.65
