PCLOrigin,137.80,-135.52,-547.84
femoralCenter,154.54,-155.27,-570.01
greaterTrochanter,144.44,-112.93,-127.20
hipCenter,95.49,-147.78,-135.04
lateralCondyle,172.57,-143.66,-575.00
lateralEpicondyle,189.36,-136.75,-544.45
lateralPosteriorCondyle,169.70,-112.31,-554.05
medialCondyle,122.89,-151.15,-582.00
medialEpicondyle,105.92,-156.64,-554.41
medialPosteriorCondyle,117.54,-119.78,-557.19
medialSulcus,107.66,-150.10,-558.42
midfemurCenter,148.83,-155.03,-346.01
whitesideReference,156.01,-174.64,-554.93
